layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
3,2899,0.774,0.7645,0.7505,0.2795,0.2212,0.2438,0.7872894,0.20177373,0.76997745,-0.654385,1.2126898728608624,-1.3583621,0.98738706,-0.15779118,3.0164356,-0.0005226037,0.0012813907,-0.2041493,3.693269,0.07713795,0.5206999999999999
4,126,0.7217,0.6619333333333334,0.6064,0.0956,0.0766,0.0861466666666666,1.0792779,-0.16088232,0.949265,0.38035575,2.0659448256534096,-2.227523,0.905244,0.16233025,3.9877136,-0.0021250024,0.0013095335,0.047503762,2.9958794,0.014567356,0.5757866666666668
4,247,0.716,0.6913,0.6694,0.1372,0.123,0.1308333333333333,1.0699337,-0.20770663,0.84604573,0.40090582,1.860551499646923,-1.9076957,0.83714795,0.49005026,4.784533,-0.00045446373,0.0012079733,0.22655158,3.495832,0.02769206,0.5604666666666667
4,420,0.841,0.7826666666666666,0.713,0.1007,0.0831,0.0902666666666666,1.0195957,-0.14193168,0.9438815,0.18733367,1.93048767750074,-2.3838303,0.96013147,1.0624185,5.9992332,-0.0006426154,0.0012507888,0.00041810976,3.006054,0.025559459,0.6924
4,458,0.8857,0.7975666666666666,0.694,0.09796,0.08545,0.09312,1.6129808,0.185911,1.2167255,0.3980033,4.08212800351889,-2.8135588,2.3701031,-0.64970607,3.4816408,0.00019045174,0.0014052723,0.013300022,3.1152518,0.008224497,0.7044466666666667
4,599,0.7925,0.7547666666666667,0.7188,0.1288,0.114,0.1198133333333333,1.0833466,-0.2509225,0.8690003,0.47779444,1.92880137713165,-1.9561067,0.7574126,0.8392147,5.903908,0.002092532,0.001466641,0.15508027,3.0874186,0.025166707,0.6349533333333334
4,710,0.7817,0.7612333333333333,0.729,0.1979,0.1715,0.1874666666666666,1.1156682,-0.092662916,0.7058118,0.12432297,1.74288582951048,-2.550667,1.4310383,1.2051715,6.09319,0.001015651,0.0016175449,0.0027369428,2.8950422,0.035755243,0.5737666666666668
4,867,0.811,0.7063333333333334,0.639,0.1852,0.145,0.1602333333333333,1.0641847,-0.07138316,0.90894485,0.28737918,1.9586698160556124,-2.3394365,1.0185301,0.9949745,5.812966,0.00020951997,0.0012481699,0.0324087,3.0380225,0.02944004,0.5461
4,1026,0.7046,0.6336333333333334,0.5938,0.1287,0.1075,0.1154666666666666,1.1006231,-0.18900862,0.9578684,0.37565577,2.12888307997217,-2.2050514,0.83827716,0.59033585,4.8841743,-0.0017621302,0.0015211616,0.04366245,2.8861136,0.0189495,0.5181666666666668
4,1213,0.904,0.828,0.766,0.1646,0.1248,0.1403333333333333,0.990136,-0.07851532,0.6916886,0.63467056,1.45880241786596,-1.4175783,0.60554636,1.1739213,7.8643203,-0.0005459786,0.0014794192,0.062683165,2.966358,0.043591235,0.6876666666666666
